frame_index,timestamp,time,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
216,1.78E+12,10.981,392.5032349,79.86116028,0.997019589,407.2830505,67.29972839,0.991895139,379.0751038,66.52294922,0.987822354,426.3118896,76.34382629,0.89534831,357.2077637,74.03573608,0.820261598,452.9089355,149.2067566,0.997106493,319.2383118,149.9382629,0.996156871,492.2911682,222.7246704,0.980802774,278.1852417,219.6720581,0.960502565,519.8060913,293.2270508,0.96999526,280.3902893,245.8530426,0.953940332,428.2920837,313.322937,0.994706452,341.4689331,316.8822937,0.993244708,449.31073,425.678894,0.832040906,351.4755859,435.2356567,0.790688336,441.9417725,479.7443237,0.170859382,364.2278137,480,0.145116091
217,1.78E+12,11.028,393.1222534,79.20463562,0.99692744,408.2495117,67.01525879,0.992023468,380.1386108,65.71528625,0.986960173,427.4206238,76.53436279,0.902203143,358.5391846,72.9258728,0.807644606,453.2113647,149.9856567,0.997101009,319.465271,148.6667938,0.995954037,492.6699829,224.0042267,0.981063604,276.885498,216.6879883,0.957579732,520.3130493,293.7080688,0.970494866,279.8827209,239.8670502,0.951474786,427.263855,313.7878113,0.994782269,340.7206726,316.3851929,0.993147433,444.6958618,429.9899902,0.830537081,349.8366089,438.2088318,0.782314777,439.7120667,480,0.163808256,365.934845,480,0.13611035
218,1.78E+12,11.074,393.1676025,78.55273438,0.997079134,407.9051514,66.55509949,0.992089391,379.9692078,65.59240723,0.987910271,426.6096497,76.60282898,0.901480138,358.3821411,73.82582092,0.817310274,452.6949463,150.5263062,0.997016549,320.9806824,147.8174896,0.996305108,493.2786865,225.2849121,0.980558693,277.7585144,212.6092529,0.962959409,521.0987549,293.96698,0.970681846,277.8289795,235.9667206,0.956840694,427.257843,315.1113586,0.994694531,342.1221924,316.9411926,0.993481517,443.7693787,430.1369629,0.824451685,349.9110107,437.1560364,0.785678923,441.4698792,480,0.157369256,366.236969,480,0.135723814
219,1.78E+12,11.12,390.1983032,77.8157959,0.996866167,405.6028442,65.85481262,0.992095172,377.3473206,64.42802429,0.986649215,424.9695435,75.76649475,0.907626688,356.2481384,71.91604614,0.803940058,449.6480103,147.5639648,0.996749997,318.065918,147.4556885,0.996118903,489.8449097,220.0202026,0.978714168,274.7800903,213.7493591,0.960161984,517.2128296,285.260376,0.968509912,278.2183838,224.8108673,0.954018772,424.411377,311.4160461,0.994233549,340.0105896,314.4139709,0.993033886,436.0660706,428.1682129,0.823527873,348.4424438,437.0797119,0.785858154,430.8432922,480,0.157791883,366.6443176,480,0.137114048
220,1.78E+12,11.167,388.7019958,77.25357056,0.996875882,403.8571167,65.16766357,0.992126107,375.7891846,63.86253357,0.986296535,423.1401367,74.91537476,0.908336878,354.700592,71.38867188,0.795885086,448.4692993,147.9864502,0.996932983,317.1528625,146.6611328,0.995983958,488.5812378,221.529068,0.979821682,273.2483826,212.6899109,0.958119571,515.6643066,282.949585,0.970794022,273.151001,226.016037,0.953775048,422.6175842,309.1484985,0.994607151,338.6203918,311.5856628,0.993193984,434.7488403,424.6613159,0.851687193,347.9001465,432.6588135,0.812520683,430.1121521,480,0.190191463,367.3477478,480,0.162474334
221,1.78E+12,11.213,388.3829651,76.75993347,0.996822238,402.9133911,64.61299133,0.991514683,375.2660522,63.62519836,0.986417651,421.2349548,74.02432251,0.892466605,353.3582764,71.3323822,0.805849195,446.4710999,146.1670074,0.996962368,315.527771,146.8021088,0.99573946,486.463562,219.2443695,0.980570614,273.680603,214.0647888,0.956212223,513.1807251,280.0005188,0.971447647,276.3390808,223.4398651,0.952859998,422.4346008,307.4583435,0.99472636,338.4779663,311.0172729,0.99309057,435.1587219,421.5492554,0.860648572,347.6161804,431.41745,0.817668855,431.2174988,478.8372803,0.202433392,367.9060059,480,0.168292105
222,1.78E+12,11.26,387.3361206,75.7278595,0.997316778,401.819397,64.12251282,0.990163505,374.5381775,62.61860657,0.990347505,418.1879272,74.66746521,0.844802439,350.952179,70.88096619,0.856020927,440.513916,144.7927704,0.996676326,312.8640137,147.4091339,0.99736625,485.6101074,216.6659241,0.977622509,272.32724,214.2264709,0.974984646,509.2076416,278.4226685,0.967274189,265.3944092,220.8706818,0.965572596,420.8841858,308.9724426,0.995094538,339.0861206,312.8805237,0.99487406,438.3010254,427.5338135,0.814870179,358.7843323,436.3923645,0.807820916,436.0793152,480,0.135975644,376.6862183,480,0.131330132
223,1.78E+12,11.306,384.5827637,74.71795654,0.99722147,399.385437,63.41148376,0.991576672,371.9000854,62.10978699,0.989238501,416.9434814,74.88665771,0.892412245,350.2572937,71.48373413,0.830543816,441.0557251,145.2707977,0.996588945,313.1417847,145.6743774,0.997004211,484.5867615,218.2067719,0.978869498,271.0858765,210.8235474,0.972713232,506.3701782,278.9205017,0.970493376,264.4420166,222.8901825,0.965669632,420.2491455,308.6939697,0.99455291,337.747467,311.6915894,0.994183481,439.4833069,425.577179,0.811397731,351.3018799,432.7162476,0.796528041,441.5180054,480,0.137907922,368.7518005,480,0.131149605
224,1.78E+12,11.351,382.6658936,73.93563843,0.997198582,397.2115479,62.92614746,0.990924597,370.3597107,61.52243042,0.989138663,414.0006714,74.60240173,0.880593359,348.3855591,71.07418823,0.832655907,437.6949768,143.3016968,0.996873081,310.5052795,146.4467316,0.997487068,484.2261963,213.8796234,0.979997277,269.8624878,212.4281464,0.97656256,504.9404297,275.8885803,0.969986141,263.1179199,221.4282227,0.966434062,418.1555786,310.5480042,0.995729744,336.3857422,314.3552551,0.995504797,436.1878357,427.2911987,0.82879442,353.9501648,435.3317566,0.821395218,436.692749,480,0.148361757,371.5874939,480,0.144845694
225,1.78E+12,11.398,381.6712952,73.65281677,0.997178674,396.0695801,62.37532043,0.991031528,369.2960815,61.02778625,0.989469647,413.03125,73.11624146,0.883284986,347.8791809,69.58822632,0.83708185,436.6876221,143.340332,0.996357858,312.2979736,142.8465881,0.996966541,479.2458496,214.8476105,0.976737022,273.794342,205.7063904,0.972316623,499.6090088,274.4855042,0.968825459,264.8303528,221.2471771,0.965316236,416.3282471,305.0927734,0.994650781,336.0256042,307.3782349,0.994494021,431.7099609,422.6040039,0.838876545,345.9570923,428.6248474,0.829074383,435.4697876,480,0.169169143,365.9635925,480,0.162747681
226,1.78E+12,11.445,374.7126465,73.74407959,0.997421622,388.7766113,63.05682373,0.991226852,363.072937,61.70819092,0.990307212,405.1154175,73.96044922,0.887809098,342.8403931,70.61645508,0.850225151,428.3948975,140.7289734,0.996386886,306.510376,144.0160217,0.997794271,471.074707,211.0210419,0.977421999,263.8207092,208.4014587,0.980632842,486.2504272,269.6905212,0.970692813,250.1633606,214.4859772,0.974234819,410.585083,305.1844482,0.994813323,332.6399841,308.7579346,0.995401263,419.1913452,422.5684204,0.830719411,339.6993408,429.868866,0.836147308,423.7580566,480,0.15111129,362.1928711,480,0.155349225
227,1.78E+12,11.491,373.6696472,73.74165344,0.997414708,387.6359558,62.94166565,0.991119802,362.0510254,61.4599762,0.989997149,403.5551453,73.53753662,0.880111456,341.3510742,69.88314819,0.848307967,426.1059265,140.0062256,0.996593416,304.6398926,143.5400085,0.997551262,469.6195679,211.273468,0.979283929,259.6513367,209.0881958,0.97795552,486.6241455,270.7127686,0.972989202,244.3993835,211.3159637,0.972782731,408.4560547,300.8647156,0.994962931,331.2584839,304.7008667,0.995119989,415.2105713,419.2081909,0.852638781,338.3824158,427.2329712,0.845536113,419.8930664,480,0.171313077,361.4455566,480,0.166103914
228,1.78E+12,11.539,373.3004761,72.64321899,0.997224689,387.5319519,61.94256592,0.98812896,361.5603943,60.0619812,0.990543425,402.4751282,73.24986267,0.809730589,339.2507629,68.79432678,0.871915102,422.2698975,139.3754272,0.996174574,301.8036804,144.9770203,0.997878432,466.3349304,213.4268799,0.973922431,262.1631775,215.2010498,0.980701864,486.9905396,266.3661194,0.961536288,238.4444733,205.5784454,0.968894958,402.9733276,307.9063721,0.994827092,326.931366,312.2449036,0.995402932,411.1820679,428.2486877,0.798916399,345.7397156,437.7177734,0.813663602,404.1028442,480,0.117765501,364.7250977,480,0.123170488
229,1.78E+12,11.587,373.7787476,71.02166748,0.997327566,387.9351196,60.61231995,0.987901926,361.9344177,58.72891235,0.991293013,402.1055298,72.59632874,0.801319897,339.3179016,68.31187439,0.882576406,419.907074,137.9959106,0.99603492,301.9685364,143.6815186,0.998035133,463.8233948,209.7837524,0.973860681,260.1862488,211.4146423,0.98288399,484.675354,263.2196045,0.963433504,231.606842,202.9023132,0.972648263,398.5249329,306.2855835,0.994910896,324.4619141,310.5005798,0.995690167,405.5647583,424.686615,0.811617553,343.4075623,433.9464722,0.831107259,398.7617798,480,0.127625972,361.6809387,479.9783936,0.136146128
230,1.78E+12,11.633,373.3388977,69.9282074,0.997122467,386.9877319,59.27819824,0.987388611,361.1619568,57.93986511,0.990523875,400.7014465,70.82743835,0.806474686,338.5829773,67.91044617,0.87618047,419.0673828,136.7424011,0.996017039,303.3601685,141.6923828,0.997926474,461.9960327,208.0175323,0.972907424,260.7987061,207.2714691,0.981234491,481.1964722,258.6310425,0.963108897,228.7553711,203.5065918,0.970862925,397.7206116,302.9176025,0.995252967,325.8726807,306.5028687,0.995909333,399.543457,417.7580261,0.857539177,342.5571289,426.0075684,0.870325208,392.8137207,477.5407104,0.183963656,362.8388062,477.2441101,0.193387851
231,1.78E+12,11.68,371.4269714,69.43821716,0.997698128,384.3787537,58.22645569,0.989367425,358.7904358,57.95429993,0.992785871,398.5856018,68.6033783,0.838898718,337.5375977,68.10757446,0.897849977,420.4619141,137.1234741,0.995637357,303.8095093,142.2304688,0.998306274,462.2668152,208.5181122,0.968799055,258.8807678,204.632843,0.985681057,481.1384583,261.4624939,0.963829041,225.5688324,206.8035889,0.978998125,398.4891357,306.8523865,0.993418455,327.0718689,310.3768311,0.995345294,395.9822693,431.8916016,0.754420221,342.0070496,440.2682495,0.800946474,385.0608521,480,0.086722612,360.727356,480,0.101316787
232,1.78E+12,11.727,370.816864,68.9355011,0.997836411,383.8919067,57.53010559,0.989588618,358.0709229,57.26576233,0.993375719,398.253479,67.47636414,0.839472532,336.7713623,67.04283142,0.90358156,420.0708618,135.8205261,0.995519757,303.9483032,140.3134155,0.998537183,461.5101318,206.5982361,0.966949046,258.3527832,202.1600647,0.98785162,480.9506226,259.940155,0.963439822,220.361145,209.891098,0.981731057,397.8344116,303.3163757,0.993529856,326.8558655,306.2184753,0.995833278,392.9509888,425.9253235,0.778538823,338.4377136,433.2267761,0.833507776,382.6256104,480,0.101906195,357.7921753,480,0.125062838
233,1.78E+12,11.773,370.353241,67.80718994,0.997841358,383.3664856,56.21777344,0.989496648,357.6283569,56.04943848,0.993433833,397.8499756,65.67367554,0.837471008,336.5562439,65.40885925,0.904789627,419.3880005,134.3432159,0.995483637,304.210083,139.0688477,0.998557627,460.1996155,206.0122833,0.966296673,257.0740051,202.6771698,0.987941921,479.028717,258.5489197,0.963097036,218.258728,211.7363892,0.982003391,397.8512878,302.5255737,0.993509829,327.6018372,305.5543213,0.995862365,393.2911377,427.043335,0.777502477,340.3752441,434.2669067,0.833935499,382.7879028,480,0.100376889,358.6590271,480,0.123860881
234,1.78E+12,11.82,369.9822388,67.68762207,0.997528613,384.1341553,56.68391418,0.988901734,358.5407715,54.80001831,0.99186033,398.8798828,67.38526917,0.851132572,338.1091919,63.43624878,0.888430238,418.9517212,135.7003479,0.996194959,301.144928,139.535553,0.998694837,455.7978516,205.1054077,0.972281098,256.7491455,203.9743042,0.98830682,474.3239746,256.9307556,0.96041131,209.2695618,207.7077789,0.977820337,390.2314758,313.3016968,0.996747851,314.5973511,314.9881592,0.997702062,396.2978821,445.3898315,0.785034716,320.6965637,451.504364,0.827239096,387.1232605,480,0.093151212,329.2906189,480,0.10836459
235,1.78E+12,11.915,368.6810608,63.72496033,0.997705758,381.9794006,53.08518982,0.987536967,356.4699707,51.68849182,0.993445396,396.0504761,64.68144226,0.830551863,335.40802,62.06216431,0.914064348,418.5742493,135.3222046,0.995596111,301.3154907,136.8754272,0.999135792,453.6509399,201.7472229,0.966054857,258.7493286,197.8439789,0.993202507,469.9272766,253.3913574,0.956252873,208.4505157,228.4866486,0.985201001,395.6825562,316.8680725,0.996792018,320.1763916,317.7640991,0.998331726,405.1904907,449.7424622,0.747587562,328.2752075,452.8561707,0.84013176,399.1049194,480,0.075246967,339.9191589,480,0.106518649
236,1.78E+12,11.961,368.0934448,62.64900208,0.997726142,381.5005493,52.35710144,0.987814188,355.9997559,50.83708191,0.9934268,395.8466797,64.89994812,0.833358884,335.2008667,62.14311218,0.906350374,418.3892517,135.5568542,0.995115995,301.3296509,137.1530151,0.999155998,453.5586548,202.6807556,0.965443134,259.3291016,198.976532,0.993917704,470.447937,255.6110992,0.95666939,204.9338074,231.6465912,0.986469626,395.636261,316.9359741,0.996844411,319.5656433,317.6377563,0.998450518,406.9268799,450.204834,0.751780748,324.6521301,452.8674316,0.849395692,404.8430481,480,0.077235386,336.3857422,480,0.113145031
237,1.78E+12,12.008,369.0973206,61.83786011,0.99780184,382.0394592,50.96255493,0.986006737,356.2163086,50.6137085,0.994538128,395.5833435,62.63366699,0.781640768,334.3114929,62.09724426,0.929638624,416.677063,133.094101,0.994511604,303.1963196,136.133728,0.999154449,457.3505249,202.6505737,0.96039778,261.905426,201.6906738,0.994222105,471.5093384,251.5371704,0.958017945,213.1876984,234.6322632,0.988480568,397.0064697,315.7124023,0.994763732,325.0214539,317.2663269,0.997632384,403.019104,444.1118774,0.712013245,336.0375671,447.0617371,0.83499229,399.9194641,480,0.065978892,350.6692505,480,0.101886451
238,1.78E+12,12.056,368.7240601,62.77784729,0.997705758,381.7653809,52.45045471,0.98690182,356.6825867,50.98629761,0.993490696,395.7152405,64.58952332,0.821250498,335.9108887,61.86016846,0.913829744,418.5590515,135.5851288,0.995329738,302.3367615,136.6653442,0.999238729,452.1304626,202.1499329,0.966683626,261.4537659,198.6610565,0.994642973,470.0070496,255.1807404,0.957802892,209.3954468,237.0262299,0.987692416,398.3091736,317.482605,0.996983588,322.5549316,318.3146362,0.998568416,411.587616,450.0704651,0.746362269,328.8999023,452.7068481,0.850591719,409.7661133,480,0.073658749,341.1600342,480,0.110473685
239,1.78E+12,12.102,369.0704956,62.32452393,0.997811735,381.8860474,51.91407776,0.986864865,356.7107544,50.59823608,0.993972838,395.6139526,64.23187256,0.808057666,335.3572388,61.91108704,0.918850183,419.3882751,136.0112,0.995032787,302.1007385,137.2157898,0.999253929,452.0219116,203.3320618,0.964851022,262.0343628,199.0215302,0.994948149,468.4563293,254.9721222,0.956265986,209.1937561,236.1987,0.988381684,401.3952026,319.6925659,0.996675014,324.5301819,320.7168274,0.998490095,416.1749878,453.2206421,0.704981208,330.433136,456.0982971,0.828027606,414.4056091,480,0.058390103,342.0983276,480,0.090384617
240,1.78E+12,12.195,371.5287781,60.97485352,0.998003423,383.5666199,49.56903076,0.98577404,358.0039978,50.04975891,0.995312214,396.1656799,60.43844604,0.738824427,334.7867432,61.84700012,0.940980017,418.6024475,131.1019592,0.994902372,303.147644,135.7756042,0.999167085,457.3641968,202.5484924,0.964205623,264.1317444,202.7307739,0.994519055,470.7017822,254.0988922,0.958761692,215.4512634,235.9960938,0.988775849,400.9257202,316.7065735,0.995109737,325.7425537,319.4347534,0.9977054,416.2164307,444.3100586,0.699171185,334.3043213,449.6438599,0.822108209,414.7203979,480,0.060103673,343.6853333,480,0.090233795
241,1.78E+12,12.242,377.3103027,60.90341187,0.997270405,389.3652649,49.51896667,0.98204273,363.443634,50.19224548,0.99333775,401.2938232,60.49345398,0.733213067,340.1399536,61.97529602,0.938732147,422.6331482,132.1784515,0.994941115,310.7358398,135.0386353,0.998803139,463.8034973,201.6555481,0.963080227,268.0662537,198.0869904,0.990702033,479.6741943,252.9528198,0.952829301,210.2174988,236.2221375,0.981817007,406.6959229,320.5894165,0.992205203,336.3820801,322.7915039,0.995608389,413.7436829,445.9779358,0.648132801,350.6088562,450.4684143,0.755430341,410.3407898,480,0.049635924,368.52005,480,0.067171283
242,1.78E+12,12.288,380.5089722,61.4185791,0.997501671,392.1564026,50.05819702,0.982387841,367.1547546,50.59741211,0.993888974,403.8743896,60.84521484,0.701354146,344.0980225,62.19200134,0.931140363,425.0264282,132.357666,0.994057417,312.9505005,134.7828979,0.998961329,461.5257568,204.3963623,0.963976264,268.7300415,200.0257416,0.993727446,479.1341553,255.6114655,0.958604932,214.4181976,236.8244324,0.987843156,409.2099915,320.4214478,0.994379818,336.8296509,322.59375,0.997234046,422.8564453,448.6222229,0.650848806,347.137146,453.31604,0.778279662,422.8789063,480,0.046669483,358.0088501,480,0.068197049
243,1.78E+12,12.334,380.5089722,61.4185791,0.997501671,392.1564026,50.05819702,0.982387841,367.1547546,50.59741211,0.993888974,403.8743896,60.84521484,0.701354146,344.0980225,62.19200134,0.931140363,425.0264282,132.357666,0.994057417,312.9505005,134.7828979,0.998961329,461.5257568,204.3963623,0.963976264,268.7300415,200.0257416,0.993727446,479.1341553,255.6114655,0.958604932,214.4181976,236.8244324,0.987843156,409.2099915,320.4214478,0.994379818,336.8296509,322.59375,0.997234046,422.8564453,448.6222229,0.650848806,347.137146,453.31604,0.778279662,422.8789063,480,0.046669483,358.0088501,480,0.068197049
